energy_PerServing,carbohydrates_PerServing,sugars_PerServing,fiber_PerServing,proteins_PerServing,sodium_PerServing,totalFat_PerServing,product_name,serving_size_grams
377.4,18.003,13.005,0,4.998,0.085,0,Strawberry Banana Lowfat Yogurt,170
377.4,18.003,13.005,0,4.998,0.085,0,Fat Free Light Lowfat Togurt,170
883.03,39.9974,34.0046,0,5.9928,0.10896,2.9964,Original Vanilla Flavored Lowfat Yogurt,227
883.03,39.9974,34.0046,0,6.9916,0.10896,2.9964,Original Strawberry With Other Natural Flavor,227
456.27,18.0011,13.0071,0,10.0107,0.14074,0,Fat Free Yogurt,227
418.18,0,0,0,0,0.09002,17.9998,Sweet Cream Butter,14
418.18,0,0,0,0,0,17.9998,Sweet Cream Butter,14
376.6,0,0,0,0,0.09996,12.0008,70% Vegetable Oil Spread,14
418.18,0,0,0,0,0.08498,13.0004,Soft Margarine,14
376.6,0,0,0,0,0.09002,12.0008,Who Needs Butter! Made With Sweet Cream Buttermilk 70% Vegetable Oil Spread,14
668.85,29.9975,4.9985,0.975,4.9985,0.4602,2.5025,Classic Pizza Crust,65
460.8,25.992,22.008,0,1.992,0.0096,0,Pulp Free Orange Juice,240
460.8,13.008,12,0,7.992,0.1296,3.984,Lowfat Milk,240
542.4,12,12,0,7.992,0.1296,7.992,2% Reduced Fat Milk,240
381.6,13.008,12,0,7.992,0.1296,0,"Pure Michigan, Fat Free Milk",240
621.6,12,10.992,0,7.992,0.12,12.984,Vitamin D Milk,240
621.6,24,22.008,0,7.992,0.1992,3.984,"1% Lowfat Milk, Chocolate",240
621.6,12,10.992,0,7.992,0.12,12.984,Vitamin D Milk,240
542.4,12,12,0,7.992,0.1296,7.992,2% Reduced Fat Milk,240
381.6,13.008,12,0,7.992,0.1296,0,Pure Michigan Vitamin A & D Fat Free Milk,240
621.6,24,22.008,0,7.992,0.1992,3.984,"1% Lowfat Chocolate Milk, Chocolate",240
418.32,20.0004,0,1.008,2.9988,0.54012,0.9996,Hamburger Skillet Dinner,28
543.53,26.9989,0,0.999,3.9997,0.60014,0.4995,Tuna Skillet Dinner Creamy Pasta & Sauce Mix,37
587.6,28.002,11.999,5.98,6.006,0.5005,1.001,Homestyle Baked Beans,130
587.6,28.002,10.998,7.02,6.006,0.5902,1.001,"Baked Beans, Maple Cured Bacon",130
462.8,18.005,1.001,5.98,6.006,0.3302,2.002,"Garbanzo Beans, Chick Peas",130
42,1.0005,1.0005,0,0,0.69,0,Teriyaki Marinade And Sauce,15
666.4,24.01,2.009,2.94,9.996,0.87955,3.5035,Chunky Soup,245
189.08,9.9992,0.9976,3.016,0.9976,0,0,Water Chestnuts Sliced,116
189.08,9.9992,0.9976,3.016,0.9976,0,0,Whole Water Chestnuts,116
103.96,0.9982,0,0,5.0002,0.0851,0,Egg Mates Made With Real Egg Whites,46
710.6,21.9982,11.001,0.988,1.9988,0.21014,10.9972,"Break'N Bake Cookie Dough, Oatmeal Cranberry Walnut",38
418.8,18,7.0008,1.008,1.9992,0.07992,3.5016,Chewy Granola Bars,24
710.6,24.0008,14.9986,0.988,0.9994,0.15998,12.0004,"Break'N Bake, Cookie Dough, Chocolate Chip",38
878.64,40.9976,1.9992,4.984,7,0,1.5008,"Penne Rigate, Whole Wheat Macaroni Product",56
335.16,0.9996,0,0,6.0004,0.19992,9.5004,Mozzarella String Cheese,28
335.16,0.9996,0,0,6.0004,0.19992,9.5004,Mozzarella String Cheese,28
41.58,1.9998,0.9999,0.99,0,0.25014,0,"Salsa, Fresh Vegetable, Mild",33
41.58,1.9998,0.9999,0.99,0,0.25014,0,"Fresh Vegetable Salsa, Medium",33
62.56,2.9988,1.9992,0.986,0.9996,0.17,0,"Black Bean & Corn Salsa, Medium",34
21,0.9996,0,1.008,0,0.11004,0,"Diced Green Chilies, Mild",28
21.3,0.999,0,0.99,0,0.2499,0,Sliced Jalapeno Peppers Pickels,30
105.6,4.002,1.002,0,0,0.33,1.002,"Red Enchilada Sauce, Mild",60
209.2,13,10,0,0,0.005,0,"Preserves, Strawberry",20
209.2,13,8,0,0,0.005,0,"Jelly, Concord Grape",20
209.2,13,10,0,0,0.005,0,"Marmalade, Orange",20
251.37,16.9995,15.9999,0,0,0,0,Pure Honey,21
502.58,19.0008,9.0012,0,1.001,0.07488,6.0008,"Vanilla Sandwich Creme Cookies, Vanilla",26
502.58,19.0008,9.0012,0.988,1.001,0.08996,6.0008,"Sandwich Cremes Cookies, Chocolate And Vanilla",26
502.58,19.0008,8.0002,0,1.001,0.07488,6.0008,Lemon Sandwich Cremes Cookies,26
586.09,20.9989,8.9987,0,1.0005,0.09512,7.9982,Old Fashioned Chocolate Chip Cookies,29
543.46,19.0008,8.9987,0,1.0005,0.10005,8.9987,Old Fashioned Iced Oatmeal Cookies,29
586.09,19.0008,7.0006,0,2.001,0,8.9987,Old Fashioned Oatmeal Cookies,29
586.09,20.0013,8.0011,0,1.0005,0.11513,8.9987,Old Fashioned Sugar Cookies,29
377.44,1.0024,0,0,17.0016,0.35,3.0016,Deli Style Roast Beef,56
85.91,4.0051,3.0008,0.968,1.0043,0.30008,0,Original Diced Tomato With Green Chilies,121
292.67,16.9952,14.9951,1.017,0,0.01017,0,Diced Pears,113
837.72,36.998,16.0004,0.988,2.002,0.17992,7.0044,"Toaster Pastries, Frosted Strawberry",52
837.72,36.998,16.0004,0.988,2.002,0.1898,7.0044,"Toaster Pastries, Frosted Blueberry",52
837.72,36.998,16.0004,0.988,2.002,0.17992,7.0044,"Toaster Pastries, Frosted Cherry",52
837.72,36.998,16.9988,0.988,2.002,0.1898,7.0044,"Toaster Pastries, Frosted Brown Sugar Cinnamon",52
837.72,36.998,16.9988,0.988,3.0004,0.24024,7.0044,"Toaster Pastries, Frosted Chocolate Fudge",52
878.8,38.0016,18.0024,0.988,3.0004,0.17992,7.0044,"Toaster Pastries, Frosted S'Mores",52
376.56,0,0,0,6,0.15,12.4992,Colby Jack Stick Cheese,24
334.74,0,0,0,5.0001,0.14007,10.9998,Deli Selections Sharp Cheddar Cheese,21
334.74,0.9996,0,0,5.9997,0.04998,10.0002,Baby Swiss Cheese,21
460.32,0.9996,0,0,7,0.18004,14,Cheddar Jack Cheese,28
0,0,0,0,0,0,0,"Liquid Water Enhancer, Fruit Punch",2
0,0,0,0,0,0,0,"Liquid Water Enhancer, Berry Pomegranate",2
0,0,0,0,0,0,0,"Liquid Water Enhancer, Strawberry Watermelon",2
0,0,0,0,0,0.01,0,"Liquid Water Enhancer, Black Cherry",2
0,0,0,0,0,0.06,0,"Liquid Water Enhancer, Fruit Punch",2
125.65,5.0001,0,0,1.0003,0.08001,1.0003,Italian Seasoned Premium Croutons,7
125.65,5.0001,0,0,1.0003,0.08001,1.0003,"Premium Croutons, Classic Caesar",7
125.65,5.0001,0,0,1.0003,0.06503,1.0003,Croutons Cheese & Garlic,7
62.685,4.00005,3.00015,0,0,0.04,0,"Drink Mix, Strawberry Watermelon",4.5
376.56,22.9992,19.0008,0,0,0.31992,0,Instant Pudding & Pie Filling,24
418.18,0,0,0,0,0,17.9998,Sweet Cream Butter,14
669.6,19,12,2.48,6,0,17,All Natural Diet Watchers Mix,40
622.4,12,5,2.48,6,0,16.9,All Natural Fabulous Mix,40
585.42,15.0018,11.0022,0,1.9998,0.04026,13.002,Friendly's Premium Ice Cream,66
1462.24,36.0048,3.9936,1.04,25.0016,1.2896,17.992,Ham & Cheese,208
4686,81.004,8.998,3.96,57.002,3.839,93.016,Classic Italian Sandwich,220
3175.55,72.9925,5.9985,3.01,60.0065,2.0597,35.991,Large Roast Beef Hoagie,215
1377.88,29.008,2.9988,2.94,26.0092,1.06036,16.9932,Ham Wedge Sandwich,196
1377.88,29.008,2.9988,2.94,27.0088,0.9702,16.9932,Turkey Wedge Sandwich,196
837.3,3.999,0.999,0.99,3.999,0,22.5,Pine Nuts,30
986.24,14.0024,2.0056,4.048,5.0048,0.57776,22.0064,Organic Caesar Salad,184
931.12,16.0062,5.9946,2.06,3.9964,0.41406,18.0044,"Organic Garden Salad, Organic Ranch Dressing",206
251.09,16.0004,16.0004,0,0,0,0,Drink Mix,17
543.43,24.0002,6.9998,0.992,1.9995,0.13485,2.9977,"Grahams Crakers, Chocolate",31
668.92,5.0008,0.9996,1.988,7,0.09996,15.9992,Party Peanuts,28
85.2,3,3,0.96,2.004,0.36,0,"Asparagus Spears, Cut",120
106.48,4.9973,3.0008,0.968,1.0043,0.49973,0,Diced Tomatoes With Garlic & Onion,121
83.98,4.0001,3.0005,0,0,0.25007,0,Original Zesty Steak Sauce,17
585.9,24.997,3.003,0.98,3.003,0.3101,3.5,Buttermilk Waffles,70
711.9,21,4.998,0.98,3.003,0.3199,7.497,"Waffles, Blueberry",70
585.9,24.003,3.003,0.98,3.003,0.35,3.5,Homestyle Waffles,70
145.92,6,0,1.984,2,0.14016,0,"Bean Dip, Original",32
62.56,4.0001,4.0001,0,0,0.15997,0,Tomato Ketchup,17
62.56,4.0001,4.0001,0,0,0.15997,0,Tomato Ketchup,17
711.2,7.9996,4.0012,1.988,6.0004,0.07504,14.9996,"Honey Roasted Peanuts, Honey",28
41.85,2,1,0,0,0.025,0,"Mustard, Honey",5
378.55,22.9955,18.9953,2.938,0,0.01469,0,Mixed Berry,113
251.37,0.9996,0.9996,0,0.9996,0.0651,9.5004,Whipped Cream Cheese Spread,21
669.6,16,0,1,3,0.22,11,Garlic Texas Toast,40
167.16,9.9996,8.0004,0,0,0.00504,0,Marshmallow Creme,12
418.32,0.9996,0,0,7,0.16996,13.0004,Monterey Jack Natural Cheese,28
167.5,8,3,1,1,0.29,0,Mixed Vegetables,125
167.5,8,3,1,1,0.29,0,Mixed Vegetable,125
0,0,0,0,0,0.58999,0,Iodized Salt & Black Pepper Shaker Set,1.5
669.08,32.0006,8.9999,3.01,3.999,0.20984,1.9995,"Instant Oatmeal, Cinnamon Roll",43
502.04,0,0,0,0,0,14.9996,Pure Canola Oil,14
460.32,0.9996,0,0,7,0.19992,14.9996,Colby Jack Natural Cheese,28
1297.75,36.0035,5.0025,2.03,14.007,0.7598,18.009,Original Pizza,145
585.34,26.9989,13.0018,1.998,3.0007,0.24013,3.0007,"Instant Oatmeal, Raisins, Dates & Walnuts",37
167.96,2.9988,0.9996,0,0.9996,0.28016,3.9984,Salsa Con Queso,34
335.16,6.0004,5.0008,1.008,11.0012,0.54992,1.5008,Beef Jerky,28
967.74,34.0106,5.0038,3.048,7.0104,0.7493,9.4996,Beef Ravioli In Tomato & Meat Sauce,254
106.48,4.9973,3.0008,0.968,1.0043,0.22022,0,Diced Tomatoes,121
376.04,0.9996,0,0,7,0.15008,9.5004,Shredded Mozzarella Natural Cheese,28
62.76,4,4,0,0,0,0,Pure Granulated Sugar,4
376.04,0.9996,0,0,7,0.15008,9.5004,Natural Shredded Mozzarella Cheese,28
166.32,6.9993,2.9988,2.016,1.0017,0.21987,1.0017,Pizza Sauce,63
251.72,3.0008,2.0026,0,6.9998,0.15004,5.0034,Low Fat Ricotta Cheese,62
418.32,0.9996,0,0,6.0004,0.19012,13.0004,Muenster Natural Cheese,28
418.32,0.9996,0,0,7,0.16996,13.0004,Pepper Jack,28
460.32,0,0,0,7,0.18004,14,Ny Sharp Cheddar Cheese,28
460.32,0,0,0,7,0.18004,14,Extra Sharp Cheddar Cheese,28
418.32,0.9996,0,0,7,0.16996,13.0004,Pepper Jack,28
83.79,5.0001,1.0003,1.001,1.0003,0.56,0,Onion Mix,7
668.92,5.0008,0.9996,1.988,7,0,16.5004,Dry Roasted Peanuts,28
627.6,37,27,0,1,0.0552,0,Candy Corn Candies,40
878.8,24,21,1,4,0.0552,17,"Candies, Chocolate, Peanuts",40
586.08,34.9992,24.9984,0,1.0008,0.00504,0,Circus Peanuts Candies,36
585.06,31.9998,22.9992,0,2.9988,0.0252,0,"Candies, Sour Worms",42
585.06,35.9982,22.9992,0,0,0.01512,0,Spice Drops Candies,42
334.74,19.0008,19.0008,0,0.9996,0.08001,0,"Lemon Gelatin Dessert, Natural",21
586.09,20.0013,8.0011,0,1.0005,0.11513,8.9987,"Cookies, Sugar",29
586.09,19.0008,7.0006,0,2.001,0.10498,8.9987,"Cookies, Oatmeal",29
543.46,19.0008,8.9987,0,1.0005,0.10005,8.9987,"Cookies, Iced Oatmeal",29
627.27,20.0013,14.9988,0,1.0005,0.03509,9.5004,Assorted Sugar Wafers,29
627.27,20.0013,14.9988,0,1.0005,0.04002,9.5004,Sugar Wafers,29
335.61,18.0009,16.0008,1.017,0.9944,0.01017,0,"Mixed Fruit, Diced Peaches & Pears With Pineapple In Light Syrup",113
335.61,18.9953,14.9951,1.017,0.9944,0.01017,0,Yellow Cling Diced Peaches,113
292.67,18.0009,14.9951,1.017,0,0.01017,0,Triple Cherry Mixed Fruit,113
106.48,4.9973,3.0008,0.968,1.0043,0.02057,0,Diced Tomatoes,121
85.91,4.0051,1.9965,0.968,1.0043,0.37994,0,"Diced Tomatoes & Green Chilies, Original",121
85.91,4.0051,1.9965,0.968,1.0043,0.37994,0,"Diced Tomatoes & Green Chilies, Mild",121
462.8,20.995,2.002,8.06,6.994,0.4303,1.001,Mixed Beans,130
106.48,4.9973,3.0008,0.968,1.0043,0.22022,0,Petite Diced Tomatoes,121
543.46,20.9989,2.001,0.986,2.001,0.20996,3.9991,Traditional Snack Mix,29
711.9,36.999,0,3.015,4.0005,0,0.999,Basmati Brown Rice,45
125.65,5.0001,0,0,1.0003,0.09499,1.0003,Seasoned Croutons,7
125.65,5.0001,0,0,1.0003,0.07,1.0003,"Croutons, Cheese & Garlic",7
125.65,5.0001,0,0,1.0003,0.08001,1.0003,"Croutons, Restaurant Style Caesar",7
418.18,0,0,0,0,0.07504,13.0004,"Real Mayonnaise, Smooth & Creamy",14
335.61,18.9953,16.9952,1.017,0,0.01017,0,Mandarin Oranges,113
85.2,3.996,2.004,2.04,0.996,0.2904,0,"Green Beans, Cut",120
62.56,4.0001,4.0001,0,0,0.15997,0,Tomato Ketchup,17
418.86,16.0004,8.0002,0,1.001,0.07488,4.5006,"Homestyle Filled Cookies, Strawberry",26
418.86,16.0004,8.0002,0,1.001,0.07488,4.5006,"Home Style, Raspberry Filled Cokies",26
0,1,1,0,0,0,0,Granulated Sugar Substitute,1
501.89,25.9997,8.0011,2.015,1.9995,0.12493,1.0013,Toasted Multi-Grain Cereal With Honey Oat Clusters & Sliced Strawberries,31
85.2,3.996,2.004,2.04,0.996,0.2904,0,Cut Green Beans,120
418.6,19.006,2.002,5.98,5.005,0.3796,1.001,Butter Beans,130
669.5,26,4.004,5.98,6.006,0.4394,2.002,Garbanzo Beans,130
587.6,23.998,2.002,5.98,6.006,0.4394,1.001,Great Northern Beans,130
420.54,19.0017,1.0062,6.063,5.9985,0.43989,0.5031,Chili Beans,129
500.5,21.996,2.002,4.94,6.006,0.4394,1.001,Pinto Beans,130
503.04,24.9984,0,2.048,1.9968,0.38016,1.4976,Golden Hominy,128
462.28,21.9964,1.0033,2.032,1.9939,0.57023,1.0033,White Hominy,127
500.5,20.995,2.002,4.94,7.995,0.3796,1.001,Blackeye Peas,130
794.08,40.0008,3.0016,1.008,5.0008,0.94024,0.4984,"Rice Medley, Spanish",56
85.2,3.996,2.004,2.04,0.996,0.3804,0,"Green Beans, Cut, French Style",120
85.2,3.996,2.004,2.04,0.996,0.2904,0,French Style Cut Green Beans,120
85.2,3.996,2.004,2.04,0.996,0.0144,0,French Style Cut Green Beans,120
502.08,28,15.0016,0.992,2,0.15008,0,Sweetened Multi-Grain Cereal,32
459.81,23.0013,10.0008,1.998,2.0007,0.15012,0.999,Sweetened Oat Cereal With Colored Marshmallows,27
543.32,30.0016,14.0012,0,1.9992,0.22984,0.9996,Crunchy Cereal,34
502.2,27,14.001,0,0.999,0.1599,0,Coco Loco A Sweet Corn Cereal,30
502.2,24,11.001,2.01,2.001,0,1.5,Honey Nut Toasted Oats,30
376.56,22.0008,18,0,0,0.39,0,"Instant Pudding & Pie Filling, French Vanilla",24
376.56,22.9992,19.0008,0,0,0.31992,0,"Instant Pudding & Pie Filling, Banana Cream",24
83.68,4,2,1,0,0.75,0,Meat Loaf Seasoning Mix,8
167.22,5.0004,0.9999,0,0,0.34002,1.9998,Country Gravy Mix,9
1004.35,27.9999,16.0007,2.014,5.9996,0.12985,13.4991,"Fun Stripes, Peanut Butter & Strawberry Jelly",53
543.43,20.9994,0,3.007,3.0008,0.19995,7.4989,Baked Whole Wheat Crackers,31
1590.64,21.9952,0.9912,1.888,19.9892,1.00064,34.9988,Corned Beef Hash,236
1175.28,16.992,2.9972,3.068,16.0008,1.22956,23.01,No Beans Chili,236
1168.31,30.0105,2.0007,6.916,16.0056,1.29922,15.9809,Chili With Beans,247
1168.31,30.0105,2.0007,6.916,16.0056,1.29922,15.9809,"Chili With Beans, Hot",247
627.6,28,0,4,5,0,3,Quick Oats,40
627.6,28,0,4,5,0,3,"Oats, Quick",40
293.1,10.0005,7.9995,1.005,1.0005,0,6.501,Real Semi-Sweet Chocolate Chips,15
585.6,30,2,2,4,0.84,2,Pasta With A Seasoned Taco Sauce Mix & Cheese Topping Mix,40
459.9,24.997,21,0.98,0,0.0098,0,Cranberry Sauce,70
376.25,21,12,1,2,0.48,0,Tomato Condensed Soup,125
460.32,0.9996,0,0,7,0.18004,14.9996,Shredded Mild Cheddar Cheese,28
62.685,3.00015,0.9999,0,0,0.43002,0,Fajita Seasoning Mix,4.5
502.66,25.9981,0,0.984,4.0016,0.79007,0.5002,"Skillet Classics, Salisbury Pasta",41
586.21,22.0007,3.999,2.015,1.9995,0.23002,6.0016,Wheat Crackers,31
292.88,9.0006,0.9996,0,0.9996,0.12502,3.5,Gourmet Crackers,14
459.81,13.0005,0.999,0,0.999,0.14013,9.5013,Pie Crusts,27
418.32,12.0008,1.9992,0,1.9992,0.21,7.5012,"Crescents, Flaky Butter",28
753.54,25.0002,4.9989,0,2.9982,0.55005,10.4994,Flaky Jumbo Homestyle Biscuit,57
627.75,20.9994,8.9993,0,1.0013,0.11005,12.0001,"Fudge Factory, Fudge Striped Shortbread Cookies",31
209.2,13,10,0,0,0.005,0,Apple Jelly,20
669.5,28.002,4.004,5.98,6.994,0.39,1.001,Dark Red Kidney Beans,130
502.06,0,0,0,0,0,16.0004,All-Vegetable Shortening,13
459,21.0035,0,1.02,1.9975,0.2601,1.9975,"French Fried Potatoes, Steak Fries Potatoes",85
544,21.998,0,2.04,1.9975,0.3196,3.502,French Fried Potatoes,85
501.5,21.0035,0,2.04,1.9975,0.3196,2.499,Crinkle Cut French Fried Potatoes,85
544,21.998,0,1.02,1.9975,0.3298,4.505,Seasoned French Fries,85
251.43,13.9983,0,2.001,1.0005,0.00957,0,Southern Style Hash Browns,87
252.45,12.9965,0,2.04,1.003,0.0102,0,Shredded Hash Browns,85
460.48,23.0016,0,0.992,4,0.54016,0,"Skillet Classics, Beef Pasta",32
585.9,22.9985,1.001,1.015,4.0005,0.77,4.0005,"Skillet Classics, Stroganoff",35
0,0,0,0,0,0.37996,0,Hamburger Pickle Chips,28
669.08,32.0006,8.9999,3.01,3.999,0.23005,1.9995,"Instant Oatmeal, Maple & Brown Sugar",43
418.32,19.0008,0,2.996,2.9988,0.07504,1.9992,Instant Oatmeal,28
502.18,24.0006,3.9984,2.992,3.9984,0.2601,1.9992,"Instant Oatmeal, Maple & Brown Sugar",34
543.2,26.999,8.9985,3.01,2.9995,0.11515,1.5015,"Instant Oatmeal, Apples & Cinnamon",35
627.6,28,0,4,5,0,3,Old Fashioned Oats,40
418.32,23.9988,1.9992,1.008,1.9992,0.15988,0,"Corn Flakes, Golden Flakes Of Corn Cereal",28
20.925,1,0,0,0,0.2,0,Onion Dip,2.5
418.75,10,1,2,2,0.8,7,Cream Of Mushroom Condensed Soup,125
334.22,15.0008,1.9992,0.986,2.9988,0.17986,0.9996,Cottage White Old Fashioned Bread,34
460.8,21.999,0.999,0.99,3,0,0,All-Purpose Flour Harina,30
502.25,14.994,0,2.94,8.0115,0.82075,4.4835,"Ready To Serve Soup, Beef Barley, With Homestyle Vegetables",245
379.75,9.996,0,0.98,8.9915,0.98,1.0045,Chicken Noodle Ready To Serve Soup,245
379.75,14.994,1.0045,0,4.998,0.86975,1.0045,Chicken & Wild Rice,245
583.1,24.99,2.989,4.9,7.007,0.80115,1.4945,Minestrone With Garden Vegetables In A Zesty Broth,245
708.05,18.0075,1.0045,0,3.9935,0.85015,11.0005,New England Style Clam Chowder,245
417.96,23.0013,2.0007,0,2.0007,0.24003,0,Rice Squares Toasted Rice Cereal,27
460.8,21.999,0.999,0.99,3,0,0,All Purpose Harina Flour,30
794.73,46.0023,16.9979,7.021,4.0002,0.2301,0.9971,Raisin Bran Cereal,59
961.92,30.9984,9.9984,4.992,5.0016,0.01488,11.0016,"100% Natural Granola With Oats, Honey & Almonds",48
376.34,3.999,2.0026,0,6.0016,0.15004,10.0006,Part Skim Ricotta Cheese,62
292.6,16.996,11.998,4.06,0,0,0.994,Unsweetened Blueberries,140
586.56,24.9984,12,0.992,0.9984,0.12,5.5008,"Wafers, Vanilla",32
106.48,4.9973,3.0008,0.968,1.0043,0.34001,0,Petite Diced Tomatoes With Green Chilies,121
0,1.00008,0,0,0,0.22,0,Ranch Dip,1.8
209.44,9.0002,7.0004,0,0,0,2.9997,"Coffee Creamer, French Vanilla",11
209.44,8.0003,6.0005,0,0,0.00495,4.0007,"Coffee Creamer, Hazzelnut",11
41.54,1.9995,1.0013,0.992,0,0.23994,0,"Thick & Chunky Salsa, Mild",31
41.54,1.9995,1.0013,0.992,0,0.23994,0,"Thick & Chunky Salsa, Medium",31
20.9,0,0,0,0,0.12,0,Dijon Mustard,5
418.32,20.0004,1.9992,1.008,2.9988,0.42,0.9996,"Stuffing Mix, Turkey",28
293.1,10.9995,0,0,1.0005,0.12495,2.5005,Saltines Unsalted Tops,15
543.43,24.0002,8.0011,0.992,1.9995,0.11501,3.999,"Grahams Whole Crackers, Cinnamon",31
920.08,41.0008,26.9982,1.007,4.9979,0.42983,5.0032,Cheesecake Mix,53
209.2,13,10,0,0,0.01,0,Preserves,20
669.6,32,24,0,1,0.0952,4,"Candies, Caramels",40
711.2,5.0008,0.9996,2.996,6.0004,0.12012,15.9992,"Almonds, Roasted & Salted",28
187.55,9.9946,6.0016,0.968,1.0043,0.49005,0,Petite Diced Tomatoes With Sweet Onion,121
106.48,4.9973,3.0008,0.968,1.0043,0.22022,0,Petite Diced Tomatoes,121
104.85,1.0005,0,0,0,0.33,2.5005,Spanish Olives,15
543.53,29.0006,0,1.998,3.0007,0,0.4995,Quick Grits,37
1004.16,44.9984,11.0016,1.024,4.9984,0.70976,4.4992,"Complete Pancake & Waffle Mix, Blueberry",64
752.32,8,3.0016,1.984,7.0016,0.12512,17.5008,Creamy Peanut Butter,32
836.94,48.0008,4.9996,7.018,5.9972,0.29,0,"Essential Choice, Wheat & Crunchy, Crunchy Wheat & Barley Cereal",58
251.09,16.0004,16.0004,0,0,0.01003,0,"Complete Drink Mix, Lemonade",17
253.26,8.001,0,1.008,2.9988,0.88956,2.0034,Chicken Noodle Condensed Soup,126
708.05,18.0075,1.0045,1.96,8.0115,0.63945,8.5015,Chunky Chicken & Dumplings Ready To Serve Soup,245
668.92,5.0008,0.9996,1.988,7,0.04508,15.9992,"Lightly Salted Party Peanuts, Lightly Salted",28
794.89,3.9991,1.0005,2.001,3.9991,0,21.0018,Walnuts,29
208.75,8,0,0,2,0.89,1.5,Chicken With Rice Condensed Soup,125
502.5,10,1,1,3,0.8,10,Cream Of Chicken Condensed Soup,125
377.4,17,12.002,0,4.998,0.0901,0,Light Nonfat Yogurt,170
334.5,0,0,0,4.9995,0.31995,7.9995,"Fully Cooked Bacon, Smoke",15
460.2,19.9992,2.9991,1.014,2.9991,0.20982,1.5015,Enriched Hamburger Buns,39
334.05,17,4.0035,1.02,1.9975,0.2499,0.5015,Vacuum Packed Whole Kernel Corn With Peppers,85
335.16,0.9996,0,0,6.0004,0.19992,9.5004,String Cheese,28
62.7,4.0005,4.0005,0,0,0.12,0,"Relish, Sweet",15
0,1.9995,1.0013,0,0,0.23002,0,"Picante Sauce, Mild",31
83.61,1.9998,0.9999,0,0,0.00504,1.9998,"Whipped Topping, Lite",9
503.04,28.0064,21.0048,1.024,0.9984,0.02048,0,Unpeeled Apricot Halves In Heavy Syrup,128
417.28,24.9984,17.9968,1.024,0,0.01024,0,Fruit Cocktail In Heavy Syrup,128
249.24,13.9996,10.9988,0.992,0,0.00992,0,"Fruit Cocktail, Lite",124
417.28,24,23.0016,0,0,0.01024,0,"Yellow Cling Peach Halves, In Heavy Syrup",128
417.28,24,23.0016,0,0,0.01024,0,Sliced Peaches In Heavy Syrup,128
207.08,12.0032,9.9944,0,0,0.00496,0,Lite Yellow Cling Sliced Peaches In Pear Juice From Concentrate,124
418.6,24.999,21.996,1.95,0,0.0156,0,Bartlett Pear Halves In Heavy Syrup,130
418.6,24.999,21.996,1.95,0,0.0156,0,Bartlett Sliced Pears In Heavy Syrup,130
251.25,14,13,2,0,0.015,0,Lite Bartlett Sliced Pears In Pear Juice From Concentrate,125
418.75,10,1,1,2,0.8,7,Cream Of Celery Condensed Soup,125
21.3,0.999,0,0,0,0.0951,0,Diced Green Chiles,30
460.32,0,0,0,7,0.18004,14,Natural Sharp Cheddar Cheese,28
335.16,0.9996,0,0,7.9996,0.16996,9.5004,Mozzarella Cheese,28
251.1,13.0005,4.0005,0,1.0005,0.10995,0,Over Baked Rice Crisps,15
0,0.9996,0,0,0,0.22008,0,Baby Kosher Dill,28
545.67,25.0002,5.9985,6.063,5.9985,0.38958,0.5031,Pork & Beans In Tomato Sauce,129
460.32,0.9996,0,0,6.0004,0.19992,14.9996,Colby Jack Natural Cheese,28
334.72,16,14.0032,1.024,0.9984,0.76032,0.4992,Cocktail Sauce,64
711.2,6.0004,0.9996,1.988,5.0008,0.09996,18.4996,Mixed Nuts Deluxe Made With Sea Salt,28
460.35,20.9994,1.0013,0.992,3.0008,0.76012,0.4991,"Skillet Classics, Cheeseburger Macaroni",31
669.2,22.9985,0,3.01,1.9985,0.0049,12.0015,Authentic Yellow Corn,35
125.52,7,0,0,0,0,0,"Corn Starch, 100% Pure",8
376.5,5.001,3.999,0,0.999,0.0651,11.499,"Cream Cheese Spread, With Strawberries",30
376.5,2.001,0.999,0,0.999,0.1101,14.001,Cream Cheese Spread With Onions & Chives,30
376.16,0,0,0,4,0.32,11,Sliced Bacon,16
209.95,12.002,1.003,2.04,1.003,0.0102,0,Potato O'Brien,85
711.45,21.0035,0,1.02,1.9975,0.40035,10.4975,Potato Crowns French Fried Potatoes,85
544.8,16.998,0,1.02,1.002,0.2502,9,Hash Brown Patties,60
166.98,7.9981,4.9973,0.968,1.0043,0.49005,0,Petite Diced Tomatoes With Chipotle Peppers,121
0,0,0,0,0,0.06,0,Yellow Mustard,5
376.25,17,1,4,4,0.3,0.5,Green Lima Beans,125
837.85,24.999,0,0.975,7.0005,0.3302,10.504,"Cheesesticks, Garlic",65
0,0.9996,0,0,0,0.22008,0,Whole Kosher Dill,28
143.91,7.995,6.0024,0.984,0.9963,0.01968,0,Stewed Tomatoes,123
143.91,7.995,6.0024,0.984,0.9963,0.30996,0,Chili Style Diced Tomatoes,123
502.6,18.0012,8.9992,0,0.9996,0.09996,6.5016,Home Style Chocolate Chip Cookies,28
418.32,18.0012,9.9988,0,0.9996,0.09492,4.4996,"Home Style Soft & Chewy Cookies, Oatmeal , Raisin",28
543.48,14,7,1.008,1.9992,0.11004,8.5008,"Home Style Soft & Chewy Cookies, Peanut Butter",28
334.11,13.9965,3.0057,2.967,3.0057,0.82947,1.0062,"Condensed Soup, Vegetable With Beef Stock",129
